Timestamp;Entity Name;Solar radiation
2025-10-01 17:26:00;WSTN1;39.23713684082031
2025-10-01 17:28:00;WSTN1;35.78016662597656
2025-10-01 17:29:00;WSTN1;34.37689208984375
2025-10-01 17:31:00;WSTN1;29.55671501159668
2025-10-01 17:32:00;WSTN1;28.404327392578125
2025-10-01 17:34:00;WSTN1;25.129154205322266
2025-10-01 17:36:00;WSTN1;20.82965469360352
2025-10-01 17:37:00;WSTN1;19.74560546875
2025-10-01 17:38:00;WSTN1;18.336153030395508
2025-10-01 17:40:00;WSTN1;15.388066291809082
2025-10-01 17:41:00;WSTN1;13.881068229675291
2025-10-01 17:42:00;WSTN1;12.984808921813965
2025-10-01 17:44:00;WSTN1;10.107304573059082
2025-10-01 17:45:00;WSTN1;9.109381675720217
2025-10-01 17:47:00;WSTN1;6.900467872619629
2025-10-01 17:48:00;WSTN1;5.63480806350708
2025-10-01 17:49:00;WSTN1;4.404721260070801
2025-10-01 17:51:00;WSTN1;1.488273859024048
2025-10-01 17:52:00;WSTN1;0.2647401094436645
2025-10-01 17:53:00;WSTN1;0.1057837009429931
2025-10-01 17:55:00;WSTN1;-2.125971555709839
2025-10-01 17:56:00;WSTN1;-2.610891342163086
2025-10-01 17:57:00;WSTN1;-3.674158096313477
2025-10-01 17:59:00;WSTN1;-3.5035934448242188
2025-10-01 18:00:00;WSTN1;-3.4886155128479004
2025-10-01 18:01:00;WSTN1;-4.064715385437012
2025-10-01 18:03:00;WSTN1;-4.404159069061279
2025-10-01 18:04:00;WSTN1;-4.353420257568359
2025-10-01 18:05:00;WSTN1;-4.708030223846436
2025-10-01 18:07:00;WSTN1;-5.174227714538574
2025-10-01 18:08:00;WSTN1;-4.441417694091797
2025-10-01 18:09:00;WSTN1;-5.634620189666748
2025-10-01 18:10:00;WSTN1;-4.641376972198486
2025-10-01 18:12:00;WSTN1;-5.100085258483887
2025-10-01 18:13:00;WSTN1;-5.020326137542725
2025-10-01 18:14:00;WSTN1;-4.743041515350342
2025-10-01 18:16:00;WSTN1;-4.528103828430176
2025-10-01 18:17:00;WSTN1;-5.0695672035217285
2025-10-01 18:18:00;WSTN1;-5.341422080993652
2025-10-01 18:20:00;WSTN1;-4.863990783691406
